subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	143.000	666.519	1409.022	1411.009	1411.774	nan	nan	8,8,	1412.048,1412.398,	8.000	1414.775	44.670	223.870	66.830	122.320	1.016	0.765	2.032	
2	2.000	1.000	144.000	666.519	1416.839	1418.937	1419.711	nan	nan	8,	1420.976,	8.000	1422.713	44.670	122.320	54.640	183.020	1.127	0.775	3.434	
2	2.000	1.000	145.000	666.519	1426.181	1427.674	1428.241	nan	nan	8,	1428.887,	8.000	1431.243	44.670	122.320	66.830	183.020	0.524	0.568	3.833	
2	2.000	1.000	146.000	666.519	1435.108	1437.306	1438.297	nan	nan	8,	1438.941,	8.000	1441.299	54.640	149.620	81.750	122.320	1.228	0.992	2.347	
2	2.000	1.000	147.000	666.519	1443.678	1445.153	1446.386	nan	nan	8,	1446.747,	8.000	1449.388	54.640	122.320	81.750	223.870	0.505	1.233	2.495	
2	2.000	1.000	148.000	666.519	1451.915	1453.950	1455.009	nan	nan	8,	1455.439,	8.000	1458.010	54.640	149.620	66.830	183.020	1.064	1.059	2.469	
2	2.000	1.000	149.000	666.519	1460.513	1462.971	1463.654	nan	nan	8,	1463.954,	8.000	1466.659	44.670	149.620	66.830	223.870	1.489	0.683	2.521	
2	2.000	1.000	150.000	666.519	1469.213	1470.726	1472.330	nan	nan	8,	1472.886,	8.000	1475.332	44.670	223.870	66.830	223.870	0.543	1.605	3.576	
2	2.000	1.000	151.000	666.519	1478.942	1481.350	1482.380	nan	nan	9,	1482.785,	9.000	1485.382	81.750	223.870	44.670	183.020	1.441	1.031	2.785	
2	2.000	1.000	152.000	666.519	1488.200	1490.995	1492.725	nan	nan	9,	1493.141,	9.000	1495.729	81.750	223.870	54.640	122.320	1.826	1.730	3.473	
2	2.000	1.000	153.000	666.519	1499.234	1502.180	1504.073	nan	nan	9,	1504.465,	9.000	1507.078	66.830	223.870	44.670	149.620	1.976	1.894	2.232	
2	2.000	1.000	154.000	666.519	1509.343	1512.095	1512.628	nan	nan	9,	1513.657,	9.000	1515.629	66.830	149.620	54.640	122.320	1.783	0.534	3.177	
2	2.000	1.000	155.000	666.519	1518.840	1520.540	1521.725	nan	nan	9,	1522.086,	9.000	1524.726	54.640	223.870	44.670	183.020	0.732	1.185	3.852	
2	2.000	1.000	156.000	666.519	1528.612	1530.144	1531.092	nan	nan	9,	1531.800,	9.000	1534.093	81.750	149.620	44.670	183.020	0.563	0.949	2.945	
2	2.000	1.000	157.000	666.519	1537.072	1539.983	1540.690	nan	nan	9,	1541.289,	9.000	1543.692	81.750	149.620	54.640	122.320	1.942	0.707	2.778	
2	2.000	1.000	158.000	666.519	1546.503	1549.250	1550.329	nan	nan	9,	1550.902,	9.000	1553.330	81.750	122.320	66.830	183.020	1.778	1.079	2.399	
2	2.000	1.000	159.000	666.519	1555.762	1557.921	1559.843	nan	nan	9,	1560.564,	9.000	1562.845	54.640	183.020	44.670	122.320	1.190	1.923	3.061	
2	2.000	1.000	160.000	666.519	1565.942	1568.441	1569.186	nan	nan	9,	1570.626,	9.000	1572.187	66.830	149.620	44.670	122.320	1.532	0.746	3.441	
2	2.000	1.000	161.000	666.519	1575.662	1578.273	1578.860	nan	nan	9,	1579.259,	9.000	1581.865	54.640	223.870	44.670	149.620	1.643	0.587	2.695	
2	2.000	1.000	162.000	666.519	1584.593	1586.235	1587.164	nan	nan	9,	1587.546,	9.000	1590.165	66.830	223.870	54.640	122.320	0.674	0.929	3.376	
